typeI_score,typeII_score,typeIII_score,typeIV_score,typeV_score,actual_type
0.8928,2.4072,-0.617,-0.683,-2.0,I
-0.16000000000000003,-0.54,-2.0,1.482,1.218,II
-0.14370000000000005,-0.5563,-2.0,1.394,1.306,I
0.4281,0.47630000000000006,1.9230999999999998,-0.8285,-1.999,III
-1.1400000000000001,1.4160000000000001,-0.976,0.7,0.0,V
1.7676,0.5109999999999999,-0.6607000000000001,0.3821,-2.0,I
0.3689,2.4210000000000003,-0.14159999999999995,-0.6482999999999999,-2.0,II
-0.13560000000000005,1.4437,-1.01,-0.29410000000000003,-0.0040000000000000036,I
0.86,2.4400000000000004,-0.6139999999999999,-0.6859999999999999,-2.0,II
0.8601,2.4398999999999997,-0.538,-0.762,-2.0,I
-0.14169999999999994,1.4420000000000002,-0.9985999999999999,1.698,-1.9997,II
1.6558,1.6442,-0.694,-0.6060000000000001,-2.0,II
0.8599,-0.56,-2.0,1.7,9.999999999998899e-05,I
0.8601,2.4389000000000003,-0.558,-0.7410000000000001,-2.0,II
-1.1400000000000001,0.17500000000000004,-1.7349999999999999,1.6549999999999998,1.045,II
-0.45620000000000005,2.4400000000000004,-0.6628000000000001,0.43799999999999994,-1.759,II
1.0546,2.2454,-0.5529999999999999,-0.7469999999999999,-2.0,I
-0.14,-0.56,-2.0,1.4289999999999998,1.271,I
1.3509,1.9491,-0.0010000000000000009,-1.299,-2.0,II
0.6757,2.1332,0.04310000000000003,-1.8519999999999999,-0.9999999999999999,II
0.6957,1.8684,0.07989999999999997,-0.6440000000000001,-2.0,II
1.8599999999999999,0.591,-1.0,0.5489999999999999,-2.0,I
-0.14,-0.56,-2.0,1.4929999999999999,1.2069999999999999,II
1.5166,1.7744,-0.9910000000000001,-0.3440000000000001,-1.956,I
-2.1151999999999997,1.2782,2.0,-0.30000000000000004,-0.863,III
-0.07150000000000001,1.7465000000000002,-0.9530000000000001,0.2779999999999999,-1.0,I
0.15329999999999994,1.1114,0.8629,-0.1897000000000001,-1.9379,III
0.18849999999999995,2.3381,-0.007900000000000018,-0.5244,-1.9943,II
0.08249999999999996,2.124,0.055499999999999994,-0.262,-2.0,III
1.4346999999999999,1.8591,-0.6028,-0.7290000000000001,-1.962,II
-1.6572,0.009099999999999997,1.2143000000000002,-0.536,0.9698,III
1.7929,0.5471,0.007999999999999952,-0.3480000000000001,-2.0,I
-1.1401,0.44000000000000017,-1.0009000000000001,1.686,0.015000000000000013,II
0.86,2.4400000000000004,-0.925,-0.375,-2.0,II
0.86,2.4400000000000004,-0.344,-0.956,-2.0,I
0.8466,2.4393000000000002,-0.903,-0.3829,-2.0,I
-1.1376,2.401,-0.7469999999999999,0.45199999999999996,-0.9683999999999999,II
0.060699999999999976,2.2297,-0.5533000000000001,0.17190000000000005,-1.9089999999999998,III
1.1059,1.1951,0.025000000000000022,-0.32600000000000007,-2.0,I
1.4638,1.8207,-0.22840000000000005,-1.9881,-1.068,I
-1.6381000000000001,1.4400000000000002,-1.5019,-0.281,1.9809999999999999,II
-0.47640000000000005,-0.22360000000000002,-2.0,1.408,1.292,II
-2.14,1.44,1.625,0.07499999999999996,-1.0,IV
-0.01890000000000014,0.49159999999999987,1.0315,-1.2132,-0.29100000000000004,II
0.9222,-0.3638,-1.021,1.6305,-1.1679,I
0.847,1.3828,0.027200000000000002,-0.257,-2.0,II
0.07920000000000005,2.4045,0.2825,-1.2996,-1.4666000000000001,I
-1.9725000000000001,1.44,2.0,-0.30100000000000005,-1.1665,II
0.86,2.4400000000000004,-0.8660000000000001,-0.43400000000000005,-2.0,I
1.5944,1.7056,-0.469,-0.831,-2.0,I
1.1361,2.0733,-0.9098999999999999,-1.2475,-1.052,II
-1.7815,0.9985,2.0,-1.282,0.065,III
0.8727,2.4273,-0.665,-0.635,-2.0,I
-0.6608,1.3036,0.017100000000000004,-0.4436,-0.21630000000000005,III
0.86,2.4400000000000004,-0.09499999999999997,-1.205,-2.0,II
-1.1343999999999999,1.4253999999999998,-2.0,-0.21900000000000003,1.928,II
-0.13280000000000003,1.4334,1.0001,-0.3007000000000001,-2.0,II
-2.1121,-0.5669,1.999,0.695,-0.015000000000000013,IV
1.1486,1.0974,0.12750000000000006,-0.38539999999999996,-1.9881,III
0.8602,2.4398,-1.0,-0.30000000000000004,-2.0,II
0.9461999999999999,2.3537999999999997,-0.9889999999999999,-0.31100000000000005,-2.0,I
-1.0149,1.44,1.0,-0.30400000000000005,-1.1211,II
0.22149999999999992,2.3763,-0.0474,-0.7073,-1.8431,II
1.8354,0.4675,0.8721,-1.187,-1.988,I
1.1597,0.07900000000000001,0.853,-1.0547,-1.037,II
0.86,2.4400000000000004,-0.28500000000000003,-1.0150000000000001,-2.0,I
-0.14,-0.56,-2.0,1.3479999999999999,1.3519999999999999,II
1.6922000000000001,1.6078000000000001,-1.0,-0.30000000000000004,-2.0,I
1.4226999999999999,1.8773,-0.9969999999999999,-0.30300000000000005,-2.0,II
1.8582999999999998,1.4417,-0.9259999999999999,-0.374,-2.0,I
0.9584,2.1726,0.16900000000000004,-1.3,-2.0,I
0.938,2.3619000000000003,-0.1139,-1.186,-2.0,I
-0.18410000000000004,1.4382000000000001,-0.96,-1.9451,1.651,II
0.86,2.4400000000000004,-1.0,-0.30000000000000004,-2.0,II
-0.3015,-0.3985,-2.0,1.2839999999999998,1.416,II
1.807,1.2590000000000001,0.20599999999999996,-1.272,-2.0,II
0.887,2.4130000000000003,-0.9990000000000001,-0.30100000000000005,-2.0,I
1.8319999999999999,1.468,-0.976,-0.32400000000000007,-2.0,II
-0.14,2.4400000000000004,-0.996,0.696,-2.0,II
0.1262999999999999,2.0836,0.12260000000000004,-0.3327,-1.9998,II
0.9323999999999999,-0.5533999999999999,-0.043899999999999995,-0.361,0.02589999999999998,III
0.901,2.399,-0.96,-0.3400000000000001,-2.0,I
1.143,2.157,-0.508,-0.792,-2.0,II
1.8591,1.4409,-0.8900000000000001,-0.41000000000000003,-2.0,II
0.8536,2.4379999999999997,-0.2308,-1.2770000000000001,-1.7838,II
0.8613,2.4387,-0.5680000000000001,-0.7320000000000002,-2.0,I
0.8588,-0.5569,-1.0010000000000001,1.7,-1.0009000000000001,I
0.8598,2.4400000000000004,-0.010000000000000009,-1.2908,-1.999,II
1.063,2.237,-1.0,-0.30000000000000004,-2.0,II
0.86,2.4400000000000004,-0.0020000000000000018,-1.298,-2.0,II
0.86,2.4400000000000004,-1.0,-0.30000000000000004,-2.0,I
1.7972000000000001,1.4956,-0.9799,-0.6839000000000002,-1.629,I
0.86,2.4400000000000004,-0.964,-0.3360000000000001,-2.0,II
1.6984,0.6175999999999999,-1.018,0.6839999999999999,-1.982,II
0.3025999999999999,0.4042,-1.9758,1.6972999999999998,-0.42830000000000007,II
0.9460999999999999,1.3538000000000001,0.9661,-1.266,-2.0,II
-0.14,-0.56,-2.0,1.665,1.0350000000000001,II
0.7786000000000001,2.1831,-0.4699,-0.4918,-2.0,I
0.06809999999999994,1.7671999999999999,-0.31709999999999994,0.4507999999999999,-1.9689999999999999,I
-1.1401,1.4380000000000002,-1.9999,0.699,1.0030000000000001,II
0.7538,-0.5438000000000001,-2.0,1.323,0.46699999999999997,I
-0.1402,2.348,0.09219999999999995,-0.30000000000000004,-2.0,II
1.2852999999999999,2.0147,-0.9510000000000001,-0.3490000000000001,-2.0,II
-0.13949999999999996,2.4392,-0.8807,0.581,-2.0,I
0.41670000000000007,1.5411,-1.0067,1.0318999999999998,-1.983,II
0.4149999999999999,1.5634,-0.9990000000000001,1.0206,-2.0,II
-0.12280000000000002,2.4379999999999997,-0.0030000000000000027,-0.38040000000000007,-1.9318,II
-0.9233,2.4400000000000004,-0.4405999999999999,0.13699999999999996,-1.2130999999999998,II
0.8216,2.4400000000000004,-0.992,-0.26960000000000006,-2.0,II
-0.9707,1.487,-1.998,0.4896999999999999,0.992,II
1.7566,1.5434,-0.29700000000000004,-1.0170000000000001,-1.986,I
0.86,2.4370000000000003,-0.30400000000000005,-0.9930000000000001,-2.0,II
1.4870999999999999,-0.18789999999999996,0.9298000000000001,-0.2290000000000001,-2.0,II
-1.033,2.3692,0.9388,-0.393,-1.8820000000000001,II
-0.05449999999999999,2.4317,0.0020999999999999908,-0.37960000000000005,-1.9997,I
0.8942,2.4058,-0.8479999999999999,-0.45200000000000007,-2.0,I
0.7032999999999999,1.5248000000000002,0.6759000000000001,-0.9089999999999999,-1.995,IV
0.86,2.4400000000000004,-0.9969999999999999,-0.30300000000000005,-2.0,II
-0.24509999999999998,0.3552000000000002,-1.998,0.5078999999999999,1.38,I
1.0511,2.2489,-0.33799999999999997,-0.962,-2.0,I
1.8599,0.45999999999999996,-0.388,0.06809999999999994,-2.0,I
1.0516,2.2464,-0.476,-0.8240000000000001,-1.998,II
-1.1389,1.4389,-2.0,0.6739999999999999,1.026,II
0.8205,2.4173999999999998,-0.9767000000000001,-0.26250000000000007,-1.9987,II
0.8601,2.4398999999999997,-0.992,-0.30800000000000005,-2.0,II
-0.704,0.9059,1.5007000000000001,-1.2883,-0.4143,III
-2.1394,0.46299999999999997,0.9994,1.677,-1.0,III
0.8235999999999999,2.2056,-0.007000000000000006,-1.0222000000000002,-2.0,II
-0.1401,2.4400000000000004,-0.9839,0.6839999999999999,-2.0,II
0.26580000000000004,1.1195,-0.2308,0.8238999999999999,-1.9784,II
1.1089,0.8177000000000001,0.10230000000000006,-0.04290000000000005,-1.986,II
0.86,2.4395,-0.6539999999999999,-0.6455000000000002,-2.0,II
-0.09149999999999991,1.4605000000000001,1.9220000000000002,-1.291,-2.0,II
0.8603,2.4397,-0.9910000000000001,-0.30900000000000005,-2.0,II
0.5964000000000002,0.7748999999999999,-0.7450000000000001,0.1389999999999999,-0.7653000000000001,I
-1.1402,0.445,0.009199999999999986,1.686,-1.0,V
0.8608,2.4392,-1.0,-0.30000000000000004,-2.0,I
-2.0909,-0.56,0.9509,1.6909999999999998,0.009000000000000008,V
1.4758,-0.5590999999999999,-1.9929999999999999,0.9168,0.15950000000000003,I
0.8352999999999999,2.4398,-0.1211000000000001,-1.154,-2.0,V
-1.1400000000000001,0.393,-1.953,1.359,1.341,IV
0.8599,2.4400000000000004,-0.18600000000000005,-1.1139000000000001,-2.0,II
-1.129,0.42900000000000005,-2.0,1.7,1.0,II
0.8612,2.4385000000000003,-0.07169999999999999,-1.229,-1.999,II
-0.14,2.4400000000000004,-1.0,0.7,-2.0,II
-0.14659999999999995,1.4284000000000001,0.6802,0.03799999999999998,-2.0,II
-0.1595000000000001,2.2418,0.16879999999999995,-0.2623,-1.9888,II
1.8599,1.4401000000000002,-0.996,-0.30400000000000005,-2.0,I
0.8598,2.4400000000000004,-0.016800000000000037,-1.283,-2.0,II
1.0885,1.4377,0.7318,-1.258,-2.0,I
0.1008,-1.2338,0.3206,0.9739,-0.1615000000000001,III
0.8296,-0.7086000000000001,-1.7999999999999998,1.6789999999999998,0.0,III
1.815,1.482,-0.655,-0.6420000000000001,-2.0,I
0.8478,2.4400000000000004,-0.5908,-0.6970000000000001,-2.0,II
0.8669,2.4331,-0.7,-0.6000000000000001,-2.0,IV
1.5954000000000002,1.7046000000000001,-1.0,-0.30000000000000004,-2.0,I
0.86,2.4400000000000004,-1.0,-0.30000000000000004,-2.0,II
0.8601,2.4398999999999997,-0.04500000000000004,-1.2550000000000001,-2.0,II
-1.1400000000000001,0.44000000000000017,-2.0,1.7,1.0,II
0.86,2.4400000000000004,-0.7189999999999999,-0.581,-2.0,II
-0.238,1.3952,-1.46,1.6949999999999998,-1.3921999999999999,II
-0.028100000000000125,1.464,1.5468000000000002,-0.9826999999999999,-2.0,II
-0.10910000000000009,2.4386,-0.512,0.1825,-2.0,II
-0.8279000000000001,-1.3004,-0.5697,1.626,1.072,III
-2.0156,1.0711,1.9955,-1.2570000000000001,0.20599999999999996,II
0.8563999999999999,-0.5554,-2.0,1.6869999999999998,0.01200000000000001,II
0.3496,0.9513000000000001,-0.9349000000000001,0.544,-0.91,II
0.875,2.4246,-0.9996,-0.30000000000000004,-2.0,I
0.86,2.4400000000000004,-0.8160000000000001,-0.4840000000000001,-2.0,I
1.0066,2.2934,-0.9550000000000001,-0.3450000000000001,-2.0,I
0.8613,2.4387,-0.5609999999999999,-0.7389999999999999,-2.0,I
-1.0811000000000002,1.4333,1.9418,-0.29500000000000004,-1.999,II
-2.1398,1.44,1.456,0.244,-1.0002,V
0.8485,0.4095,-1.0,1.692,-1.95,V
-1.1385,1.4787000000000001,1.9338,-0.274,-2.0,II
0.86,2.436,0.0040000000000000036,-1.3,-2.0,I
0.8579,2.4391,-0.30000000000000004,-0.9970000000000001,-2.0,II
-2.1386000000000003,1.6517,1.787,-0.30000000000000004,-1.0001,III
-0.8376,0.13759999999999994,-2.0,1.209,1.491,II
0.7721,2.4272,-0.46629999999999994,-0.7350000000000001,-1.998,II
-0.7045000000000001,-0.1393000000000001,1.1783000000000001,-1.2934999999999999,0.959,III
-0.04090000000000005,2.3143000000000002,0.023800000000000043,-0.31820000000000004,-1.9789999999999999,III
-2.0895,-0.6105,1.0,1.6989999999999998,0.0010000000000000009,V
-0.1399999999999999,2.4400000000000004,-0.8656000000000001,0.5641999999999999,-1.9986,II
0.8657,2.4343000000000004,-0.994,-0.30600000000000005,-2.0,II
1.1951,1.512,0.0047999999999999154,-1.6265,-1.0854,II
-0.8371999999999999,1.2718,1.0497999999999998,-1.2970000000000002,-0.1874,II
1.0249,1.8549,-0.5083,-0.3753000000000001,-1.9962,II
-0.14770000000000005,1.9971,1.2463,-1.0957000000000001,-2.0,II
0.03520000000000001,2.2105,0.02429999999999999,-0.2822,-1.9878,III
0.9884999999999999,2.3015,-0.99,-0.30000000000000004,-2.0,I
0.8689,2.4311,-0.9990000000000001,-0.30100000000000005,-2.0,II
-1.9634,-0.7365999999999999,1.001,1.6989999999999998,0.0,III
-0.9098000000000002,1.44,2.0,-0.5302,-2.0,V
1.8598,0.4321,-0.03290000000000004,-0.273,-1.9860000000000002,I
0.849,2.4400000000000004,-0.28800000000000003,-1.0010000000000001,-2.0,II
0.8608,2.4392,-0.851,-0.44900000000000007,-2.0,I
-1.255,-0.74,1.9649999999999999,0.13,-0.09999999999999998,III
-0.49250000000000005,-0.20750000000000002,-2.0,0.708,1.992,II
0.86,2.4400000000000004,-0.728,-0.5720000000000001,-2.0,II
0.9209,2.379,-0.7619,-0.538,-2.0,I
-1.1400000000000001,1.722,0.718,0.7,-2.0,V
1.8594,1.4406,-0.911,-0.389,-2.0,I
-1.1400000000000001,1.44,2.0,-0.30000000000000004,-2.0,III
-2.1396,-0.5584,1.045,1.6549999999999998,-0.0020000000000000018,IV
-1.7284,2.2695,0.6669,-0.3590000000000001,-0.849,II
-0.1412,2.4400000000000004,-0.8149,0.5149999999999999,-1.9989,II
-0.14,1.441,0.999,-0.30000000000000004,-2.0,II
0.86,2.4400000000000004,-1.0,-0.30000000000000004,-2.0,II
0.86,2.4400000000000004,-0.996,-0.30400000000000005,-2.0,I
0.8669,2.4331,-0.8029999999999999,-0.497,-2.0,I
-0.13840000000000008,2.4378,-0.9994000000000001,0.7,-2.0,II
-0.4901,2.0369,-0.3889,0.379,-1.5369,II
0.8598,2.051,-0.12580000000000002,-0.7850000000000001,-2.0,II
1.2927,-1.0739999999999998,1.1667,-0.38859999999999995,-0.9968,III
-0.05170000000000008,1.2452999999999999,1.0804,-0.32410000000000005,-1.9499,II
-1.7484000000000002,1.44,0.9957,0.589,-1.2763,IV
-1.0651000000000002,0.3881000000000002,-2.0,1.668,1.009,II
-0.37259999999999993,0.9810000000000001,0.6388,0.6571,-1.9043,II
1.8513,1.0427,-0.2709999999999999,-0.623,-2.0,II
0.5699000000000001,1.4811,-0.998,0.6743999999999999,-1.7273999999999998,II
-0.11220000000000008,2.4398999999999997,-0.21799999999999997,-0.10970000000000002,-2.0,I
0.6476,2.3297,0.02290000000000003,-1.2871,-1.7131,II
0.8649,2.4351000000000003,-0.8160000000000001,-0.4840000000000001,-2.0,I
1.7592,0.5458,0.13890000000000002,-0.8870000000000001,-1.5569,III
-0.032500000000000084,2.3472999999999997,-0.44730000000000003,-0.05390000000000006,-1.8136,I
0.86,1.44,0.718,-1.018,-2.0,II
-0.8575,-0.3655,-0.9733,1.7,0.49629999999999996,II
0.8679,1.5080999999999998,-1.0,0.624,-2.0,II
-0.3183,0.7114000000000001,0.9566999999999999,-1.4768000000000001,0.12699999999999995,II
0.49550000000000005,2.4400000000000004,-0.119,-1.1816,-1.6349,II
0.8579,2.4269,-0.74,-0.5468,-1.998,I
0.8866999999999999,2.2277,-0.5633000000000001,-0.5532000000000001,-1.9979,II
-0.1396,-0.7518,-1.808,1.346,1.3534000000000002,I
0.49349999999999994,-0.5549,-0.3276,1.7,-1.311,III
1.7571999999999999,1.5165,-0.937,-0.3398000000000002,-1.9969000000000001,I
-0.19710000000000005,2.133,0.021299999999999986,-0.05480000000000007,-1.9024,II
-0.2618999999999999,2.4042000000000003,0.15669999999999995,-0.30600000000000005,-1.9929999999999999,II
0.8936999999999999,2.4063,-0.768,-0.532,-2.0,II
1.7449,1.5537,-0.3106,-0.988,-2.0,II
-0.2409,2.4400000000000004,-0.15280000000000005,-0.04630000000000001,-2.0,II
1.8274,1.4676,-0.982,-0.31299999999999994,-2.0,I
0.9441999999999999,2.3550000000000004,-0.01200000000000001,-1.2872,-2.0,I
-0.14849999999999997,2.4400000000000004,-0.5776000000000001,0.2849999999999999,-1.9989,II
-0.5439,-0.14629999999999993,-1.0,0.6901999999999999,1.0,II
0.8656,1.4083999999999999,0.15900000000000003,-0.43300000000000005,-2.0,II
-1.0724,0.43189999999999995,1.827,0.788,-1.9745,III
-1.0482,-1.5572,1.0129000000000001,0.8159999999999998,0.7765,V
1.1816,-0.43100000000000005,-0.1068,1.3561999999999999,-2.0,III
0.8444999999999999,2.4392,-0.08630000000000004,-1.199,-1.9984,II
0.86,2.4400000000000004,-1.0,-0.30000000000000004,-2.0,II
0.86,2.4400000000000004,-0.9950000000000001,-0.30500000000000005,-2.0,I
0.45909999999999995,2.4400000000000004,-0.363,-0.5361,-2.0,II
-0.13549999999999995,2.3983999999999996,-0.9018999999999999,0.6386000000000001,-1.9996,II
0.8644999999999998,1.2057000000000002,-0.00040000000000006697,-1.0698,-1.0,I
0.7403,0.43709999999999993,-1.9779,1.5974,-0.7968999999999999,II
0.39490000000000003,1.6980000000000002,-0.927,0.8336,-1.9995,II
-1.121,0.482,1.7930000000000001,0.8459999999999999,-2.0,II
-0.14,-0.56,-2.0,1.349,1.351,I
0.9569,2.3428000000000004,-0.03970000000000007,-1.341,-1.919,I
1.4378,0.8622000000000001,0.494,-0.794,-2.0,I
1.2224,2.0736,-0.7125000000000001,-0.5910000000000002,-1.9925,I
0.8954,2.4046000000000003,-0.885,-0.41600000000000004,-1.999,II
-0.4213,0.7152000000000001,1.996,-0.29200000000000004,-1.9979,III
0.86,2.4400000000000004,-0.7490000000000001,-0.5510000000000002,-2.0,II
1.4878,1.8122,-0.6639999999999999,-0.6360000000000001,-2.0,I
